Place ID	Place Name	Place Owner	Location	Longitude	Latitude
44219	Residence	Greater Geelong City	41 Seaview Avenue Barwon Heads, Greater Geelong City	144.4945010	-38.2766390
16060	Residence	Greater Geelong City	131 Pakington  Street GEELONG WEST, Greater Geelong City	144.3482730	-38.1397820
16316	Residence	Greater Geelong City	39 Retreat Road NEWTOWN, Greater Geelong City	144.3420980	-38.1499250
16828	Residence	Greater Geelong City	43 Bell Parade DRUMCONDRA, Greater Geelong City	144.3561860	-38.1282880
18108	Residence	Greater Geelong City	7 Yuille Street GEELONG WEST, Greater Geelong City	144.3470910	-38.1424900
18364	Residence	Greater Geelong City	21 Bourke Crescent GEELONG, Greater Geelong City	144.3673730	-38.1552190
18876	Residence	Greater Geelong City	125 Garden Street GEELONG EAST, Greater Geelong City	144.3701910	-38.1581090
19388	Residence 	Greater Geelong City	23 Lt Myers Street GEELONG, Greater Geelong City	144.3525200	-38.1419620
19644	Residence 	Greater Geelong City	14 McKillop Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20156	Residence 	Greater Geelong City	322 Myers Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20412	Residence	Greater Geelong City	11 Philpott Street GEELONG EAST, Greater Geelong City	144.3803680	-38.1566750
20668	Residence	Greater Geelong City	380 Ryrie Street GEELONG EAST, Greater Geelong City	144.3724270	-38.1531360
20924	Residence  	Greater Geelong City	7 Thear Street GEELONG EAST, Greater Geelong City	144.3956944	-38.1596294
25532	Residence	Greater Geelong City	105 Nicholas Street NEWTOWN, Greater Geelong City	144.3337930	-38.1551840
26556	Residence	Greater Geelong City	27-29 George Street BARWON HEADS, Greater Geelong City	144.4877250	-38.2839840
28604	Residence	Greater Geelong City	5 Collins Street Belmont, Greater Geelong City	144.3434660	-38.1696480
45756	Residence	Greater Geelong City	7 Queens Road NEWTOWN, Greater Geelong City	144.3349410	-38.1517220
445	RESIDENCE	Heritage Victoria	15 BELL STREET FITZROY, YARRA CITY	144.97545	-37.79984
16061	Residence	Greater Geelong City	133 Pakington  Street GEELONG WEST, Greater Geelong City	144.3482730	-38.1397820
16317	Residence	Greater Geelong City	41 Retreat Road NEWTOWN, Greater Geelong City	144.3419810	-38.1499110
16829	Residence	Greater Geelong City	1 Bendigo Street GEELONG WEST, Greater Geelong City	144.3401660	-38.1454200
18365	Residence	Greater Geelong City	22 Bourke Crescent GEELONG, Greater Geelong City	144.3668560	-38.1550910
18877	Residence 	Greater Geelong City	126 Garden Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
19389	Residence 	Greater Geelong City	25 Lt Myers Street GEELONG, Greater Geelong City	144.3525200	-38.1419620
19645	Residence 	Greater Geelong City	15 McKillop Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
19901	Residence	Greater Geelong City	5 Mercer Street GEELONG, Greater Geelong City	144.3547200	-38.1387280
20413	Residence	Greater Geelong City	12 Philpott Street GEELONG EAST, Greater Geelong City	144.3800380	-38.1565690
20669	Residence	Greater Geelong City	384 Ryrie Street GEELONG EAST, Greater Geelong City	144.3727880	-38.1532380
21181	Residence	Greater Geelong City	91 Yarra Street GEELONG, Greater Geelong City	144.3623200	-38.1506260
24765	Residence	Greater Geelong City	40 Clarke Street NEWTOWN, Greater Geelong City	144.3486730	-38.1532160
25533	Residence	Greater Geelong City	106 Nicholas Street NEWTOWN, Greater Geelong City	144.3356600	-38.1550730
27069	Residence	Greater Geelong City	88 Mt Pleasant Road BELMONT, Greater Geelong City	144.3393095	-38.1701884
44733	Residence	Greater Geelong City	31 Flinders Parade Barwon Heads, Greater Geelong City	144.4945210	-38.2799610
16318	Residence 	Greater Geelong City	43 Retreat Road NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
17854	Residence	Greater Geelong City	27 Villamanta Street GEELONG WEST, Greater Geelong City	144.3498780	-38.1462300
18110	Residence	Greater Geelong City	23 Yuille Street GEELONG WEST, Greater Geelong City	144.3461760	-38.1423800
18366	Residence	Greater Geelong City	24 Bourke Crescent GEELONG, Greater Geelong City	144.3668500	-38.1551730
18878	Residence 	Greater Geelong City	132 Garden Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
19390	Residence	Greater Geelong City	27 Lt Myers Street GEELONG, Greater Geelong City	144.3620060	-38.1522680
19646	Residence 	Greater Geelong City	16 McKillop Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
19902	Residence	Greater Geelong City	5 Mercer Street GEELONG, Greater Geelong City	144.3547200	-38.1387280
20158	Residence 	Greater Geelong City	324 Myers Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20414	Residence	Greater Geelong City	14 Philpott Street GEELONG EAST, Greater Geelong City	144.3801571	-38.1566762
26558	Residence	Greater Geelong City	8 Grandview Parade BARWON HEADS, Greater Geelong City	144.4927110	-38.2817770
28606	Residence	Greater Geelong City	6 Collins Street Belmont, Greater Geelong City	144.3433020	-38.1699170
44734	Residence	Greater Geelong City	31A Flinders Parade Barwon Heads, Greater Geelong City	144.4945210	-38.2799610
16319	Residence 	Greater Geelong City	45 Retreat Road NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
16831	Residence	Greater Geelong City	6 Bendigo Street GEELONG WEST, Greater Geelong City	144.3405040	-38.1451640
18367	Residence	Greater Geelong City	26 Bourke Crescent GEELONG, Greater Geelong City	144.3668400	-38.1552640
18879	Residence 	Greater Geelong City	134 Garden Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
19135	Residence	Greater Geelong City	94 Kilgour Street GEELONG EAST, Greater Geelong City	144.3598480	-38.1565430
19391	Residence 	Greater Geelong City	40 Lt Myers Street GEELONG, Greater Geelong City	144.3525200	-38.1419620
19647	Residence 	Greater Geelong City	17 McKillop Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
19903	Residence	Greater Geelong City	6 Mercer Street GEELONG, Greater Geelong City	144.3546120	-38.1397480
20415	Residence 	Greater Geelong City	1 Powell Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20671	Residence	Greater Geelong City	386 Ryrie Street GEELONG EAST, Greater Geelong City	144.3730740	-38.1533200
21183	Residence	Greater Geelong City	95 Yarra Street GEELONG, Greater Geelong City	144.3622660	-38.1507440
24767	Residence	Greater Geelong City	42 Clarke Street NEWTOWN, Greater Geelong City	144.3484980	-38.1531950
27071	Residence	Greater Geelong City	103 Mt Pleasant Road Belmont, Greater Geelong City	144.3352210	-38.1697307
28607	Residence	Greater Geelong City	8 Collins Street Belmont, Greater Geelong City	144.3434440	-38.1699350
15552	Residence 	Greater Geelong City	1 Buckland Avenue NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
16320	Residence 	Greater Geelong City	47 Retreat Road NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
17088	Residence 	Greater Geelong City	22 Drumcondra Ave DRUMCONDRA, Greater Geelong City	144.3525200	-38.1419620
17856	Residence	Greater Geelong City	29 Villamanta Street GEELONG WEST, Greater Geelong City	144.3496810	-38.1462060
18368	Residence	Greater Geelong City	28 Bourke Crescent GEELONG, Greater Geelong City	144.3668130	-38.1554290
18880	Residence 	Greater Geelong City	136 Garden Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
19136	Residence	Greater Geelong City	95 Kilgour Street GEELONG EAST, Greater Geelong City	144.3600630	-38.1561620
19392	Residence 	Greater Geelong City	42 Lt Myers Street GEELONG, Greater Geelong City	144.3525200	-38.1419620
19648	Residence 	Greater Geelong City	18 McKillop Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20160	Residence 	Greater Geelong City	326 Myers Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20416	Residence 	Greater Geelong City	2 Powell Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20672	Residence	Greater Geelong City	390 Ryrie Street GEELONG EAST, Greater Geelong City	144.3731800	-38.1533500
26304	Residence	Greater Geelong City	35 Stinton Avenue NEWTOWN, Greater Geelong City	144.3358450	-38.1566250
28608	Residence	Greater Geelong City	9 Collins Street Belmont, Greater Geelong City	144.3436380	-38.1696740
449	RESIDENCE	Heritage Victoria	11 BRUNSWICK STREET FITZROY, Yarra City	144.97662	-37.80719
16321	Residence 	Greater Geelong City	49 Retreat Road NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
16577	Residence	Greater Geelong City	5 Talbot Street NEWTOWN, Greater Geelong City	144.3405790	-38.1513440
17089	Residence 	Greater Geelong City	23 Drumcondra Ave DRUMCONDRA, Greater Geelong City	144.3525200	-38.1419620
17345	Residence	Greater Geelong City	12 Hope Street GEELONG WEST, Greater Geelong City	144.3522640	-38.1425450
18369	Residence	Greater Geelong City	30 Bourke Crescent GEELONG, Greater Geelong City	144.3667960	-38.1555070
18881	Residence 	Greater Geelong City	138 Garden Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
19137	Residence	Greater Geelong City	96 Kilgour Street GEELONG EAST, Greater Geelong City	144.3599420	-38.1565700
19393	Residence 	Greater Geelong City	44 Lt Myers Street GEELONG, Greater Geelong City	144.3525200	-38.1419620
19905	Residence	Greater Geelong City	11 Mercer Street GEELONG, Greater Geelong City	144.3551360	-38.1388130
20417	Residence 	Greater Geelong City	3 Powell Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20673	Residence	Greater Geelong City	392 Ryrie Street GEELONG EAST, Greater Geelong City	144.3732940	-38.1533820
21185	Residence	Greater Geelong City	97 Yarra Street GEELONG, Greater Geelong City	144.3622430	-38.1507950
24769	Residence	Greater Geelong City	44 Clarke Street NEWTOWN, Greater Geelong City	144.3483820	-38.1529590
28609	Residence	Greater Geelong City	10 Collins Street Belmont, Greater Geelong City	144.3435840	-38.1699520
15554	Residence 	Greater Geelong City	5 Buckland Avenue NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
16322	Residence 	Greater Geelong City	51 Retreat Road NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
16578	Residence	Greater Geelong City	7 Talbot Street NEWTOWN, Greater Geelong City	144.3405240	-38.1516300
17090	Residence 	Greater Geelong City	24 Drumcondra Ave DRUMCONDRA, Greater Geelong City	144.3525200	-38.1419620
17346	Residence	Greater Geelong City	14 Hope Street GEELONG WEST, Greater Geelong City	144.3521540	-38.1425270
17858	Residence	Greater Geelong City	35 Villamanta Street GEELONG WEST, Greater Geelong City	144.3492050	-38.1461710
18370	Residence	Greater Geelong City	36 Bourke Crescent GEELONG, Greater Geelong City	144.3663010	-38.1564930
18882	Residence	Greater Geelong City	140 Garden Street GEELONG EAST, Greater Geelong City	144.3688020	-38.1599160
19138	Residence 	Greater Geelong City	98 Kilgour Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
19394	Residence 	Greater Geelong City	46 Lt Myers Street GEELONG, Greater Geelong City	144.3525200	-38.1419620
19650	Residence 	Greater Geelong City	20 McKillop Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
19906	Residence	Greater Geelong City	13 Mercer Street GEELONG, Greater Geelong City	144.3548100	-38.1389020
20162	Residence 	Greater Geelong City	328 Myers Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20418	Residence	Greater Geelong City	4 Powell Street GEELONG EAST, Greater Geelong City	144.3754020	-38.1616240
20674	Residence	Greater Geelong City	394 Ryrie Street GEELONG EAST, Greater Geelong City	144.3736920	-38.1534960
20930	Residence	Greater Geelong City	10 Thear Street GEELONG EAST, Greater Geelong City	144.3713740	-38.1585870
28610	Residence	Greater Geelong City	11 Collins Street Belmont, Greater Geelong City	144.3437780	-38.1696920
29890	Residence	Greater Geelong City	52 Riverview Terrace Belmont, Greater Geelong City	144.3456270	-38.1702020
44738	Residence	Greater Geelong City	37 Flinders Parade Barwon Heads, Greater Geelong City	144.4948230	-38.2795520
15555	Residence	Greater Geelong City	7 Buckland Avenue NEWTOWN, Greater Geelong City	144.3505220	-38.1520340
16323	Residence 	Greater Geelong City	53 Retreat Road NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
16579	Residence	Greater Geelong City	9 Talbot Street NEWTOWN, Greater Geelong City	144.3404980	-38.1517670
17091	Residence	Greater Geelong City	25 Drumcondra Ave DRUMCONDRA, Greater Geelong City	144.3540370	-38.1317160
18371	Residence	Greater Geelong City	37 Bourke Crescent GEELONG, Greater Geelong City	144.3666110	-38.1568390
18883	Residence 	Greater Geelong City	142 Garden Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
19139	Residence	Greater Geelong City	99 Kilgour Street GEELONG EAST, Greater Geelong City	144.3602110	-38.1562040
19395	Residence 	Greater Geelong City	72 Lt Myers Street GEELONG, Greater Geelong City	144.3525200	-38.1419620
19651	Residence 	Greater Geelong City	22 McKillop Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20419	Residence 	Greater Geelong City	5 Powell Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20675	Residence	Greater Geelong City	396 Ryrie Street GEELONG EAST, Greater Geelong City	144.3738070	-38.1535520
20931	Residence	Greater Geelong City	12 Thear Street GEELONG EAST, Greater Geelong City	144.3714260	-38.1584720
21187	Residence	Greater Geelong City	99 Yarra Street GEELONG, Greater Geelong City	144.3622200	-38.1508460
28611	Residence	Greater Geelong City	12 Collins Street Belmont, Greater Geelong City	144.3437250	-38.1699700
29891	Residence	Greater Geelong City	53 Riverview Terrace Belmont, Greater Geelong City	144.3459800	-38.1702420
1220	RESIDENCE	Heritage Victoria	11 COXS GARDEN WILLIAMSTOWN, Hobsons Bay City	144.89857	-37.85827
15300	Residence	Greater Geelong City	84 Aberdeen Street GEELONG WEST, Greater Geelong City	144.3447330	-38.1463080
15556	Residence	Greater Geelong City	9 Buckland Avenue NEWTOWN, Greater Geelong City	144.3503500	-38.1520140
16324	Residence	Greater Geelong City	55 Retreat Road NEWTOWN, Greater Geelong City	144.3408550	-38.1497760
16580	Residence 	Greater Geelong City	11 Talbot Street NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
17092	Residence	Greater Geelong City	26 Drumcondra Ave DRUMCONDRA, Greater Geelong City	144.3537400	-38.1313990
17860	Residence	Greater Geelong City	37 Villamanta Street GEELONG WEST, Greater Geelong City	144.3489960	-38.1461240
18372	Residence	Greater Geelong City	38 Bourke Crescent GEELONG, Greater Geelong City	144.3662540	-38.1565490
18884	Residence 	Greater Geelong City	144 Garden Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
19140	Residence 	Greater Geelong City	100 Kilgour Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
19396	Residence 	Greater Geelong City	74 Lt Myers Street GEELONG, Greater Geelong City	144.3525200	-38.1419620
19652	Residence 	Greater Geelong City	24 McKillop Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20164	Residence	Greater Geelong City	330 Myers Street GEELONG EAST, Greater Geelong City	144.3768090	-38.1567020
20420	Residence 	Greater Geelong City	6 Powell Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20676	Residence	Greater Geelong City	398 Ryrie Street GEELONG EAST, Greater Geelong City	144.3740650	-38.1536020
20932	Residence  	Greater Geelong City	14 Thear Street GEELONG EAST, Greater Geelong City	144.3956944	-38.1596294
24772	Residence	Greater Geelong City	46 Clarke Street NEWTOWN, Greater Geelong City	144.3481820	-38.1531580
25028	Residence	Greater Geelong City	40 George Street NEWTOWN, Greater Geelong City	144.3383950	-38.1462280
27076	Residence	Greater Geelong City	121 Mt Pleasant Road Belmont, Greater Geelong City	144.3313472	-38.1686752
28612	Residence	Greater Geelong City	14 Collins Street Belmont, Greater Geelong City	144.3438650	-38.1699880
29892	Residence	Greater Geelong City	55 Riverview Terrace Belmont, Greater Geelong City	144.3459510	-38.1703920
44740	Residence	Greater Geelong City	14 Golightly Street Barwon Heads, Greater Geelong City	144.4924560	-38.2838140
16325	Residence	Greater Geelong City	8 Retreat Road NEWTOWN, Greater Geelong City	144.3456190	-38.1500080
17093	Residence 	Greater Geelong City	28 Drumcondra Ave DRUMCONDRA, Greater Geelong City	144.3525200	-38.1419620
18117	Residence	Greater Geelong City	5 Adams Place GEELONG, Greater Geelong City	144.3627400	-38.1509960
18373	Residence	Greater Geelong City	39 Bourke Crescent GEELONG, Greater Geelong City	144.3665010	-38.1569830
18885	Residence 	Greater Geelong City	146 Garden Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
19141	Residence	Greater Geelong City	101 Kilgour Street GEELONG EAST, Greater Geelong City	144.3603290	-38.1562380
19397	Residence 	Greater Geelong City	76 Lt Myers Street GEELONG, Greater Geelong City	144.3525200	-38.1419620
19653	Residence	Greater Geelong City	26 McKillop Street GEELONG EAST, Greater Geelong City	144.3542790	-38.1526200
20421	Residence	Greater Geelong City	7 Powell Street GEELONG EAST, Greater Geelong City	144.3758330	-38.1616470
20677	Residence	Greater Geelong City	400 Ryrie Street GEELONG EAST, Greater Geelong City	144.3742610	-38.1536570
20933	Residence  	Greater Geelong City	16 Thear Street GEELONG EAST, Greater Geelong City	144.3956944	-38.1596294
21189	Residence	Greater Geelong City	101 Yarra Street GEELONG, Greater Geelong City	144.3621960	-38.1508980
25029	Residence	Greater Geelong City	43 George Street NEWTOWN, Greater Geelong City	144.3380980	-38.1461760
29893	Residence	Greater Geelong City	26 Seaview Parade Belmont, Greater Geelong City	144.3452690	-38.1685820
44741	Residence	Greater Geelong City	12 Golightly Street Barwon Heads, Greater Geelong City	144.4924840	-38.2836650
15558	Residence 	Greater Geelong City	13 Buckland Avenue NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
16326	Residence	Greater Geelong City	6 Retreat Road NEWTOWN, Greater Geelong City	144.3458390	-38.1500320
17350	Residence	Greater Geelong City	24 Hope Street GEELONG WEST, Greater Geelong City	144.3515210	-38.1424500
17862	Residence	Greater Geelong City	41 Villamanta Street GEELONG WEST, Greater Geelong City	144.3485540	-38.1460700
18118	Residence 	Greater Geelong City	3 Admiral Place GEELONG, Greater Geelong City	144.3525200	-38.1419620
18374	Residence	Greater Geelong City	40 Bourke Crescent GEELONG, Greater Geelong City	144.3661410	-38.1566790
18886	Residence	Greater Geelong City	148 Garden Street GEELONG EAST, Greater Geelong City	144.3685850	-38.1603910
19142	Residence	Greater Geelong City	102 Kilgour Street GEELONG EAST, Greater Geelong City	144.3602950	-38.1566720
19398	Residence 	Greater Geelong City	78 Lt Myers Street GEELONG, Greater Geelong City	144.3525200	-38.1419620
19654	Residence 	Greater Geelong City	28 McKillop Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20422	Residence 	Greater Geelong City	8 Powell Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20678	Residence	Greater Geelong City	402 Ryrie Street GEELONG EAST, Greater Geelong City	144.3744470	-38.1537100
20934	Residence  	Greater Geelong City	18 Thear Street GEELONG EAST, Greater Geelong City	144.3956944	-38.1596294
24774	Residence	Greater Geelong City	48 Clarke Street NEWTOWN, Greater Geelong City	144.3480690	-38.1531440
25030	Residence	Greater Geelong City	45 George Street NEWTOWN, Greater Geelong City	144.3380780	-38.1462860
25542	Residence	Greater Geelong City	118 Nicholas Street NEWTOWN, Greater Geelong City	144.3342860	-38.1549110
25798	Residence	Greater Geelong City	366a Pakington Street NEWTOWN, GREATER GEELONG CITY	144.3450630	-38.1589150
27078	Residence	Greater Geelong City	2 Peary Street Belmont, Greater Geelong City	144.3408660	-38.1719870
28614	Residence	Greater Geelong City	13 Collins Street Belmont, Greater Geelong City	144.3439190	-38.1697100
29894	Residence	Greater Geelong City	27 Seaview Parade Belmont, Greater Geelong City	144.3452480	-38.1686900
44742	Residence	Greater Geelong City	10 Golightly Street Barwon Heads, Greater Geelong City	144.4925130	-38.2835160
15559	Residence 	Greater Geelong City	15 Buckland Avenue NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
15815	Residence	Greater Geelong City	1 Laurel Bank Parade NEWTOWN, Greater Geelong City	144.3511730	-38.1513500
16327	Residence	Greater Geelong City	4 Retreat Road NEWTOWN, Greater Geelong City	144.3460600	-38.1500570
16583	Residence	Greater Geelong City	1 Virginia Street NEWTOWN, Greater Geelong City	144.3514560	-38.1502960
17351	Residence	Greater Geelong City	26 Hope Street GEELONG WEST, Greater Geelong City	144.3513850	-38.1424340
18119	Residence	Greater Geelong City	8 Admiral Place GEELONG, Greater Geelong City	144.3675840	-38.1528130
18375	Residence	Greater Geelong City	41 Bourke Crescent GEELONG, Greater Geelong City	144.3664220	-38.1570590
19143	Residence	Greater Geelong City	103 (1) Kilgour Street GEELONG EAST, Greater Geelong City	144.3520465	-38.1544464
19399	Residence 	Greater Geelong City	80 Lt Myers Street GEELONG, Greater Geelong City	144.3525200	-38.1419620
19655	Residence 	Greater Geelong City	30 McKillop Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20167	Residence	Greater Geelong City	334 Myers Street GEELONG EAST, Greater Geelong City	144.3770610	-38.1567760
20423	Residence 	Greater Geelong City	9 Powell Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20935	Residence  	Greater Geelong City	2 Thorne Street GEELONG EAST, Greater Geelong City	144.3956944	-38.1596294
25543	Residence	Greater Geelong City	120 Nicholas Street NEWTOWN, Greater Geelong City	144.3340930	-38.1548900
15560	Residence	Greater Geelong City	17 Buckland Avenue NEWTOWN, Greater Geelong City	144.3496510	-38.1519960
15816	Residence 	Greater Geelong City	3 Laurel Bank Parade NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
16584	Residence	Greater Geelong City	7 Virginia Street NEWTOWN, Greater Geelong City	144.3512550	-38.1502680
17864	Residence	Greater Geelong City	43 Villamanta Street GEELONG WEST, Greater Geelong City	144.3483830	-38.1460500
18120	Residence 	Greater Geelong City	1 Alexandra Ave GEELONG, Greater Geelong City	144.3525200	-38.1419620
18376	Residence	Greater Geelong City	42 Bourke Crescent GEELONG, Greater Geelong City	144.3659080	-38.1565490
19144	Residence	Greater Geelong City	103 (2) Kilgour Street GEELONG EAST, Greater Geelong City	144.3529358	-38.1543360
19400	Residence 	Greater Geelong City	84 Lt Myers Street GEELONG, Greater Geelong City	144.3525200	-38.1419620
19656	Residence	Greater Geelong City	32 McKillop Street GEELONG EAST, Greater Geelong City	144.3546500	-38.1527930
20424	Residence 	Greater Geelong City	10 Powell Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20680	Residence	Greater Geelong City	406 Ryrie Street GEELONG EAST, Greater Geelong City	144.3750140	-38.1538710
20936	Residence  	Greater Geelong City	4 Thorne Street GEELONG EAST, Greater Geelong City	144.3956944	-38.1596294
24776	Residence	Greater Geelong City	52 Clarke Street NEWTOWN, Greater Geelong City	144.3476370	-38.1530930
25032	Residence	Greater Geelong City	57 George Street NEWTOWN, Greater Geelong City	144.3376950	-38.1483310
27080	Residence	Greater Geelong City	6 Peary Street Belmont, Greater Geelong City	144.3407950	-38.1723450
28616	Residence	Greater Geelong City	15 Collins Street Belmont, Greater Geelong City	144.3440600	-38.1697280
44744	Residence	Greater Geelong City	8 Golightly Street Barwon Heads, Greater Geelong City	144.4925370	-38.2833880
15561	Residence 	Greater Geelong City	17a Buckland Avenue NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
15817	Residence 	Greater Geelong City	5 Laurel Bank Parade NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
16329	Residence	Greater Geelong City	49 Riversdale Road NEWTOWN, Greater Geelong City	144.3363390	-38.1625600
16585	Residence	Greater Geelong City	11 Virginia Street NEWTOWN, Greater Geelong City	144.3510700	-38.1502460
17865	Residence	Greater Geelong City	45 Villamanta Street GEELONG WEST, Greater Geelong City	144.3482610	-38.1460350
18121	Residence 	Greater Geelong City	2 Alexandra Ave GEELONG, Greater Geelong City	144.3525200	-38.1419620
18377	Residence	Greater Geelong City	43 Bourke Crescent GEELONG, Greater Geelong City	144.3663060	-38.1571640
19145	Residence	Greater Geelong City	103 (3) Kilgour Street GEELONG EAST, Greater Geelong City	144.3522445	-38.1543484
19401	Residence 	Greater Geelong City	86 Lt Myers Street GEELONG, Greater Geelong City	144.3525200	-38.1419620
20169	Residence 	Greater Geelong City	336 Myers Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20425	Residence 	Greater Geelong City	11 Powell Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20681	Residence	Greater Geelong City	408 Ryrie Street GEELONG EAST, Greater Geelong City	144.3751410	-38.1539070
20937	Residence  	Greater Geelong City	6 Thorne Street GEELONG EAST, Greater Geelong City	144.3956944	-38.1596294
24777	Residence	Greater Geelong City	54 Clarke Street NEWTOWN, Greater Geelong City	144.3474910	-38.1530760
25033	Residence	Greater Geelong City	59 George Street NEWTOWN, Greater Geelong City	144.3376730	-38.1484470
44745	Residence	Greater Geelong City	6 Golightly Street Barwon Heads, Greater Geelong City	144.4925590	-38.2832690
970	RESIDENCE	Heritage Victoria	18 BERRY STREET RICHMOND, Yarra City	144.99796	-37.81933
15562	Residence	Greater Geelong City	19 Buckland Avenue NEWTOWN, Greater Geelong City	144.3492490	-38.1518850
15818	Residence 	Greater Geelong City	7 Laurel Bank Parade NEWTOWN, Greater Geelong City	144.3525200	-38.1419620
17354	Residence	Greater Geelong City	34 Hope Street GEELONG WEST, Greater Geelong City	144.3510120	-38.1423890
17866	Residence	Greater Geelong City	47 Villamanta Street GEELONG WEST, Greater Geelong City	144.3481300	-38.1460190
18122	Residence	Greater Geelong City	3 Alexandra Ave GEELONG, Greater Geelong City	144.3696070	-38.1484360
18378	Residence	Greater Geelong City	44 Bourke Crescent GEELONG, Greater Geelong City	144.3659810	-38.1568310
18634	Residence	Greater Geelong City	24 Fenwick Street GEELONG, Greater Geelong City	144.3544150	-38.1481430
18890	Residence	Greater Geelong City	185 Garden Street GEELONG EAST, Greater Geelong City	144.3680360	-38.1627610
19146	Residence	Greater Geelong City	103 (4) Kilgour Street GEELONG EAST, Greater Geelong City	144.3529993	-38.1543545
19402	Residence 	Greater Geelong City	88 Lt Myers Street GEELONG, Greater Geelong City	144.3525200	-38.1419620
20426	Residence 	Greater Geelong City	12 Powell Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
20682	Residence	Greater Geelong City	410 Ryrie Street GEELONG EAST, Greater Geelong City	144.3752450	-38.1540040
20938	Residence  	Greater Geelong City	7 Thorne Street GEELONG EAST, Greater Geelong City	144.3956944	-38.1596294
25034	Residence	Greater Geelong City	61 George Street NEWTOWN, Greater Geelong City	144.3375940	-38.1488720
27082	Residence	Greater Geelong City	22 Peary Street Belmont, Greater Geelong City	144.3404790	-38.1739190
28618	Residence	Greater Geelong City	16 Collins Street Belmont, Greater Geelong City	144.3440990	-38.1700180
1227	RESIDENCE	Heritage Victoria	231 NELSON PLACE WILLIAMSTOWN, Hobsons Bay City	144.90225	-37.86159
15819	Residence	Greater Geelong City	9a Laurel Bank Parade NEWTOWN, Greater Geelong City	144.3504870	-38.1512690
16587	Residence	Greater Geelong City	15 Virginia Street NEWTOWN, Greater Geelong City	144.3508460	-38.1502200
17867	Residence	Greater Geelong City	49 Villamanta Street GEELONG WEST, Greater Geelong City	144.3479580	-38.1459990
18123	Residence 	Greater Geelong City	4 Alexandra Ave GEELONG, Greater Geelong City	144.3525200	-38.1419620
18379	Residence	Greater Geelong City	45 Bourke Crescent GEELONG, Greater Geelong City	144.3661880	-38.1572620
18635	Residence	Greater Geelong City	24 Fenwick Street GEELONG, Greater Geelong City	144.3544150	-38.1481430
19147	Residence	Greater Geelong City	103 (5) Kilgour Street GEELONG EAST, Greater Geelong City	144.3524186	-38.1542942
19403	Residence 	Greater Geelong City	90 Lt Myers Street GEELONG, Greater Geelong City	144.3525200	-38.1419620
20171	Residence 	Greater Geelong City	338 Myers Street GEELONG EAST, Greater Geelong City	144.3525200	-38.1419620
